order_id,created_date,total_paid,state,unit_price_total,diff_paid_price
372932,2017-07-05 13:29:12,26.98,Completed,22.99,4.0
372933,2017-07-05 13:24:40,59.97,Completed,52.98,7.0
372936,2017-07-05 13:25:45,27.98,Completed,22.99,5.0
372937,2017-07-05 13:23:44,34.98,Completed,29.99,5.0
372940,2017-07-05 13:26:22,34.98,Completed,29.99,5.0
372942,2017-07-05 13:29:03,27.98,Completed,22.99,5.0
372943,2017-07-05 13:22:10,94.99,Place Order,94.99,0.0
372945,2017-07-05 13:28:27,43.98,Completed,39.99,4.0
372946,2017-07-05 18:02:07,26.98,Completed,22.99,4.0
372949,2017-07-05 13:23:26,104.0,Place Order,104.0,0.0
372952,2017-07-05 13:28:26,27.98,Completed,22.99,5.0
372953,2017-07-05 13:27:44,44.98,Completed,39.99,5.0
372955,2017-07-05 13:25:07,61.98,Place Order,61.980000000000004,-0.0
372956,2017-07-05 22:50:44,34.98,Completed,29.99,5.0
372959,2017-07-05 13:32:47,34.98,Completed,29.99,5.0
372960,2017-07-05 14:10:04,29.98,Completed,22.99,7.0
372961,2017-07-05 13:35:23,44.98,Completed,39.99,5.0
372962,2017-07-05 13:26:36,29.99,Place Order,29.99,0.0
372968,2017-07-05 13:31:28,29.98,Completed,22.99,7.0
372969,2017-07-05 13:33:42,29.98,Completed,22.99,7.0
372974,2017-07-05 13:38:52,53.97,Completed,46.98,7.0
372978,2017-07-05 13:37:46,53.97,Completed,49.98,4.0
372979,2017-07-05 13:35:22,94.99,Place Order,94.99,0.0
372980,2017-07-05 13:38:11,86.97,Completed,79.98,7.0
372983,2017-07-09 22:13:49,29.99,Completed,29.99,0.0
372986,2017-07-05 13:42:02,27.98,Completed,22.99,5.0
372987,2017-07-05 18:17:01,26.98,Completed,22.99,4.0
372989,2017-07-05 13:45:17,26.98,Completed,22.99,4.0
372993,2017-07-05 13:49:39,59.97,Completed,52.98,7.0
372996,2017-07-05 13:56:50,40.97,Completed,35.98,5.0
372998,2017-07-05 13:43:29,36.98,Place Order,29.99,7.0
373007,2017-07-05 14:17:00,94.93,Completed,87.94,7.0
373009,2017-07-05 13:47:14,44.98,Place Order,39.99,5.0
373010,2017-07-05 14:00:14,26.98,Completed,22.99,4.0
373011,2017-07-05 13:51:17,43.98,Completed,39.99,4.0
373013,2017-07-05 13:48:11,99.98,Place Order,99.98,0.0
373014,2017-07-05 13:51:40,27.98,Completed,22.99,5.0
373022,2017-07-05 19:10:08,867.95,Completed,867.95,0.0
373023,2017-07-05 14:07:12,29.98,Completed,22.99,7.0
373024,2017-07-05 14:01:02,27.98,Completed,22.99,5.0
373028,2017-07-05 14:14:41,29.94,Completed,22.950000000000003,7.0
373031,2017-07-05 14:01:45,59.99,Place Order,59.99,0.0
373032,2017-07-05 14:04:03,27.98,Completed,22.99,5.0
373034,2017-07-05 14:05:08,131.98,Completed,124.99,7.0
373037,2017-08-29 12:14:29,31.98,Completed,31.979999999999997,0.0
373038,2017-07-05 14:06:27,45.98,Place Order,41.99,4.0
373046,2017-07-05 17:10:58,43.98,Completed,39.99,4.0
373062,2017-07-05 14:26:32,74.98,Completed,69.99,5.0
373063,2017-07-05 14:20:31,949.0,Place Order,949.0,0.0
373065,2017-07-05 16:17:31,36.98,Completed,29.99,7.0
373066,2017-07-05 14:26:19,44.98,Completed,39.99,5.0
373067,2017-07-05 16:23:43,48.97,Completed,41.98,7.0
373068,2017-07-05 14:22:57,115.99,Place Order,115.99,0.0
373069,2017-07-05 14:41:50,56.98,Completed,49.99,7.0
373070,2017-07-05 14:25:10,109.99,Place Order,109.99,0.0
373071,2017-07-05 14:32:44,64.98,Completed,59.99,5.0
373072,2017-07-05 14:42:29,259.0,Completed,259.0,0.0
373076,2017-07-06 15:20:31,39.98,Completed,34.99,5.0
373077,2017-07-05 14:31:06,161.55,Place Order,154.56,7.0
373078,2017-07-05 14:44:15,32.97,Completed,25.98,7.0
373079,2017-07-05 14:40:02,26.98,Completed,22.99,4.0
373082,2017-07-05 14:37:01,34.98,Completed,29.99,5.0
373086,2017-07-05 14:39:28,27.98,Completed,22.99,5.0
373092,2017-07-05 14:50:57,33.98,Completed,29.99,4.0
373093,2017-07-06 17:04:02,317.96,Completed,310.97,7.0
373094,2017-07-05 14:47:11,979.0,Place Order,979.0,0.0
373096,2017-07-05 16:02:35,74.98,Completed,70.99000000000001,4.0
373098,2017-07-05 14:50:59,9.99,Place Order,9.99,0.0
373100,2017-07-05 14:53:22,69.98,Completed,64.99,5.0
373101,2017-07-05 14:57:36,44.98,Completed,39.99,5.0
373103,2017-07-08 00:35:14,118.47,Completed,113.47999999999999,5.0
373108,2017-07-05 15:10:07,34.98,Completed,29.99,5.0
373109,2017-07-05 15:07:15,369.99,Completed,369.99,0.0
373111,2017-07-05 15:03:21,1237.0,Place Order,1237.0,0.0
373113,2017-07-05 15:09:00,27.98,Completed,22.99,5.0
373115,2017-07-05 17:39:40,26.98,Completed,22.99,4.0
373116,2017-07-05 15:05:47,578.57,Place Order,578.56,0.0
373118,2017-07-05 15:09:14,359.0,Place Order,359.0,0.0
373120,2017-07-05 15:48:25,43.98,Completed,39.99,4.0
373126,2017-07-05 15:21:12,26.99,Place Order,26.99,0.0
373135,2017-07-05 15:32:24,119.94,Completed,114.94999999999999,5.0
373136,2017-07-05 15:45:27,66.97,Completed,59.98,7.0
373138,2017-07-05 15:42:43,57.95,Completed,52.96,5.0
373142,2017-07-05 15:33:39,27.98,Completed,22.99,5.0
373143,2017-07-05 16:08:08,181.44,Completed,177.45,4.0
373144,2017-07-05 15:41:11,44.98,Completed,37.99,7.0
373147,2017-07-07 16:31:26,70.97,Completed,65.98,5.0
373151,2017-07-09 23:39:46,39.0,Completed,39.0,0.0
373155,2017-07-05 15:47:04,61.98,Place Order,56.99,5.0
373157,2017-07-05 15:54:51,43.98,Completed,39.99,4.0
373161,2017-07-05 15:55:18,59.98,Completed,54.99,5.0
373163,2018-01-20 13:20:08,63.5,Completed,59.510000000000005,4.0
373164,2017-07-05 16:00:28,36.97,Completed,29.979999999999997,7.0
373165,2017-07-05 16:28:33,29.98,Completed,22.99,7.0
373166,2017-07-05 16:05:06,44.98,Completed,39.99,5.0
373168,2017-07-06 01:02:32,629.99,Completed,629.99,0.0
373169,2017-07-05 16:22:56,27.98,Completed,22.99,5.0
373170,2017-07-05 16:15:07,35.97,Completed,30.979999999999997,5.0
373172,2017-07-05 16:07:24,39.97,Completed,32.98,7.0
373174,2017-07-05 16:10:57,26.98,Completed,22.99,4.0
373176,2017-07-05 16:17:39,44.98,Completed,39.99,5.0
373181,2017-07-05 22:53:11,57.97,Completed,52.980000000000004,5.0
373182,2017-07-05 16:21:39,359.0,Completed,359.0,0.0
373183,2017-07-05 16:45:57,27.98,Completed,22.99,5.0
373185,2017-07-05 16:20:50,159.2,Place Order,159.2,0.0
373186,2017-07-05 16:47:07,448.99,Completed,448.99,0.0
373187,2017-07-05 17:33:53,234.98,Completed,229.99,5.0
373189,2017-07-05 16:30:22,24.98,Completed,19.99,5.0
373192,2017-07-05 16:31:13,33.98,Completed,29.99,4.0
373194,2017-07-05 16:59:35,89.96,Completed,82.97,7.0
373197,2017-07-05 16:53:43,44.98,Completed,39.99,5.0
373201,2017-07-05 17:48:44,27.98,Completed,22.99,5.0
373202,2017-07-05 16:51:27,44.98,Completed,39.99,5.0
373212,2017-07-05 17:03:54,26.98,Completed,22.99,4.0
373214,2017-07-05 16:58:59,53.98,Place Order,49.99,4.0
373216,2017-07-05 17:05:43,1149.95,Completed,1149.95,0.0
373221,2017-07-05 17:13:51,64.94,Completed,57.95,7.0
373222,2017-07-05 17:07:53,46.98,Completed,39.99,7.0
373223,2017-07-05 17:11:19,34.98,Completed,29.99,5.0
373224,2017-07-05 17:11:36,44.98,Completed,39.99,5.0
373227,2017-07-05 17:10:45,194.98,Completed,189.99,5.0
373229,2017-07-05 17:13:32,26.98,Completed,22.99,4.0
373230,2017-07-05 17:15:42,27.98,Completed,22.99,5.0
373236,2017-07-05 17:24:49,64.97,Completed,59.98,5.0
373243,2017-07-05 17:34:37,66.97,Completed,62.980000000000004,4.0
373244,2017-07-05 17:37:02,26.98,Completed,22.99,4.0
373247,2017-07-05 17:31:59,359.0,Place Order,359.0,0.0
373248,2017-07-05 18:01:06,455.0,Completed,455.0,0.0
373254,2017-07-05 17:45:51,27.98,Completed,22.99,5.0
373256,2017-07-05 17:52:26,39.97,Completed,34.98,5.0
373260,2017-07-05 17:46:26,142.98,Place Order,142.98000000000002,-0.0
373263,2017-07-05 17:50:16,73.96,Completed,68.97,5.0
373266,2017-07-05 17:52:30,44.98,Completed,39.99,5.0
373268,2017-07-05 17:57:24,33.98,Completed,29.99,4.0
373271,2017-07-05 17:53:01,34.99,Place Order,34.99,0.0
373275,2017-07-05 18:05:51,343.97,Completed,336.98,7.0
373281,2017-07-05 18:14:08,27.98,Completed,22.99,5.0
373283,2017-07-05 18:55:38,25.98,Completed,20.99,5.0
373286,2017-07-05 18:16:19,33.98,Completed,29.99,4.0
373291,2017-07-05 18:16:45,49.99,Place Order,49.99,0.0
373292,2017-07-05 18:18:07,39.98,Place Order,32.99,7.0
373294,2017-07-05 20:30:02,66.98,Completed,59.99,7.0
373302,2017-07-05 18:39:03,135.96,Completed,128.97,7.0
373305,2017-07-05 18:31:05,49.99,Place Order,49.99,0.0
373307,2017-07-05 18:51:02,124.97,Completed,117.97999999999999,7.0
373308,2017-07-05 18:34:20,142.98,Place Order,142.98000000000002,-0.0
373311,2017-07-05 18:41:25,27.98,Completed,22.99,5.0
373313,2017-07-05 19:31:13,27.98,Completed,22.99,5.0
373315,2017-07-05 18:49:22,1237.0,Place Order,1237.0,0.0
373318,2017-07-05 18:55:49,49.99,Place Order,49.99,0.0
373321,2017-07-05 19:07:41,46.98,Completed,39.99,7.0
373323,2017-07-05 20:54:40,409.96,Completed,409.96000000000004,-0.0
373324,2017-07-05 19:29:37,151.96,Completed,144.97,7.0
373326,2017-07-05 20:43:33,96.97,Completed,92.98,4.0
373329,2017-07-05 19:22:12,133.98,Completed,128.99,5.0
373330,2017-07-05 19:38:59,26.98,Completed,22.99,4.0
373331,2017-07-05 20:05:09,26.98,Completed,22.99,4.0
373332,2017-07-05 19:29:20,43.98,Completed,39.99,4.0
373334,2017-07-05 19:42:06,133.98,Completed,129.99,4.0
373336,2017-07-05 19:50:12,36.97,Completed,31.979999999999997,5.0
373338,2017-07-05 19:34:40,39.98,Completed,32.99,7.0
373346,2017-07-05 20:16:14,41.98,Completed,34.99,7.0
373353,2017-07-06 16:54:57,238.98,Completed,234.99,4.0
373356,2017-07-05 20:14:23,26.98,Completed,22.99,4.0
373364,2017-07-05 20:35:06,27.98,Completed,22.99,5.0
373366,2017-07-05 20:43:15,34.98,Completed,29.99,5.0
373368,2017-07-05 20:37:00,7.99,Place Order,7.99,0.0
373369,2017-07-05 20:38:53,89.97,Place Order,89.97,0.0
373370,2017-07-05 21:35:26,109.97,Completed,104.98,5.0
373373,2017-07-05 20:51:22,99.99,Place Order,99.99,0.0
373378,2017-07-05 21:06:14,365.23,Place Order,365.23,0.0
373379,2017-07-05 21:08:02,64.99,Place Order,64.99,0.0
373383,2017-07-05 21:42:50,33.98,Completed,29.99,4.0
373387,2017-07-05 21:37:19,27.98,Completed,22.99,5.0
373398,2017-07-05 22:21:19,53.96,Completed,49.97,4.0
373400,2017-07-05 22:12:31,499.99,Completed,499.99,0.0
373403,2017-07-05 22:13:24,52.99,Place Order,52.99,0.0
373406,2017-07-05 22:25:31,23.99,Place Order,23.99,0.0
373408,2017-07-05 22:49:09,156.97,Completed,149.98,7.0
373409,2017-07-05 22:38:32,27.98,Completed,22.99,5.0
373410,2017-07-06 23:08:59,34.98,Completed,29.99,5.0
373416,2017-07-05 22:49:38,109.97,Completed,105.98,4.0
373419,2017-07-05 22:51:17,27.98,Completed,22.99,5.0
373423,2017-07-05 23:43:37,380.98,Completed,373.99,7.0
373424,2017-07-05 23:23:45,26.98,Completed,22.99,4.0
373425,2017-07-05 23:35:53,34.98,Completed,29.99,5.0
373430,2017-07-07 01:39:01,44.98,Completed,39.99,5.0
373434,2017-07-05 23:26:57,149.0,Place Order,149.0,0.0
373435,2017-07-05 23:30:03,26.98,Completed,22.99,4.0
373438,2017-07-05 23:31:59,116.98,Place Order,116.98,0.0
373439,2017-07-05 23:37:33,34.98,Completed,29.99,5.0
373440,2017-07-05 23:37:12,291.98,Place Order,286.99,5.0
373441,2017-07-05 23:38:40,28.98,Place Order,24.99,4.0
373446,2017-07-05 23:52:30,26.98,Completed,22.99,4.0
373449,2017-07-06 00:31:58,38.96,Completed,34.97,4.0
373454,2017-07-06 00:12:34,16.99,Place Order,16.99,0.0
373456,2017-07-06 00:19:46,20.98,Place Order,16.99,4.0
373458,2017-07-06 00:21:16,129.99,Place Order,129.99,0.0
373462,2017-07-06 00:29:53,46.98,Place Order,39.99,7.0
373464,2017-07-06 00:37:58,37.98,Completed,32.99,5.0
373465,2017-07-06 00:39:19,40.98,Completed,35.99,5.0
373469,2017-07-06 00:59:09,26.98,Completed,22.99,4.0
373471,2017-07-06 00:57:22,36.98,Completed,29.99,7.0
373476,2017-07-06 01:31:19,31.0,Place Order,31.0,0.0
373477,2017-07-06 01:38:45,43.98,Completed,39.99,4.0
373482,2017-07-06 02:07:13,29.98,Completed,22.99,7.0
373484,2017-07-06 02:37:07,560.88,Place Order,560.89,-0.0
373488,2017-07-06 04:15:15,163.97,Completed,159.98,4.0
373498,2017-07-06 06:26:01,86.99,Place Order,80.0,7.0
373499,2017-07-06 18:38:08,49.98,Completed,44.99,5.0
373501,2017-07-06 07:13:13,39.99,Place Order,39.99,0.0
373502,2017-07-06 07:24:46,44.98,Completed,39.99,5.0
373504,2017-07-06 07:47:48,949.0,Completed,949.0,0.0
373522,2017-07-06 09:12:05,44.97,Completed,39.980000000000004,5.0
373527,2017-07-06 09:10:46,156.58,Place Order,156.57,0.0
373528,2017-07-06 10:07:25,39.97,Completed,35.98,4.0
373529,2017-07-10 19:11:48,94.98,Completed,89.99,5.0
373531,2017-07-06 09:26:44,359.0,Completed,359.0,0.0
373532,2017-07-06 09:23:26,149.0,Place Order,149.0,0.0
373533,2017-07-06 09:26:00,13.98,Place Order,9.99,4.0
373537,2017-07-06 09:32:23,153.99,Place Order,153.99,0.0
373541,2017-07-06 09:47:08,198.98,Completed,191.99,7.0
373542,2017-07-06 09:46:37,44.98,Place Order,39.99,5.0
373544,2017-07-06 10:06:16,33.98,Completed,29.99,4.0
373547,2017-07-06 10:00:53,20.99,Place Order,20.99,0.0
373554,2017-07-06 10:19:50,25.0,Place Order,25.0,0.0
373555,2017-07-06 10:20:25,92.25,Place Order,92.25,0.0
373556,2017-07-06 10:26:29,359.0,Completed,359.0,0.0
373557,2017-07-06 10:27:19,51.0,Place Order,51.0,0.0
373558,2017-07-06 10:56:10,149.98,Completed,142.99,7.0
373559,2017-07-06 10:30:40,86.99,Place Order,86.99,0.0
373562,2017-07-06 10:35:19,26.98,Completed,22.99,4.0
373565,2017-07-06 10:45:44,27.98,Completed,22.99,5.0
373569,2017-07-06 10:46:56,29.98,Completed,22.99,7.0
373570,2017-07-06 10:55:39,511.97,Completed,511.97,0.0
373578,2017-07-06 11:01:42,67.96,Completed,60.97,7.0
373581,2017-07-06 11:07:36,54.98,Completed,49.99,5.0
373586,2017-07-06 11:15:43,28.98,Completed,24.99,4.0
373587,2017-07-06 11:13:26,49.99,Place Order,49.99,0.0
373589,2017-10-12 12:15:35,587.8,Completed,587.8,0.0
373595,2017-07-06 11:42:29,109.98,Completed,99.99,10.0
373596,2017-07-06 11:35:09,979.0,Place Order,979.0,0.0
373602,2017-07-06 12:00:46,26.98,Completed,22.99,4.0
373607,2017-07-06 12:01:48,126.96,Completed,121.96999999999998,5.0
373608,2017-07-06 12:18:58,186.98,Completed,179.99,7.0
373612,2017-07-06 12:00:52,166.97,Completed,159.98,7.0
373615,2017-07-06 12:13:25,1231.96,Completed,1231.96,0.0
373617,2017-07-06 12:02:17,84.98,Completed,79.99,5.0
373618,2017-07-06 11:59:06,359.0,Place Order,359.0,0.0
373621,2017-07-06 12:20:15,165.98,Completed,158.99,7.0
373623,2017-07-06 12:16:08,439.98,Place Order,439.98,0.0
373628,2017-07-06 12:23:13,156.81,Completed,151.84,5.0
373630,2017-07-11 12:16:06,54.99,Completed,51.0,4.0
373633,2017-07-06 12:41:37,84.98,Completed,79.99,5.0
373637,2017-07-06 12:33:31,189.98,Place Order,184.99,5.0
373639,2017-07-06 12:42:48,359.0,Completed,359.0,0.0
373642,2017-07-06 12:40:33,439.98,Place Order,439.98,0.0
373644,2017-07-06 12:44:21,291.98,Completed,286.99,5.0
373646,2017-07-06 12:47:59,439.98,Completed,439.98,0.0
373649,2017-07-06 12:55:41,909.0,Place Order,909.0,0.0
373650,2017-07-06 13:00:22,359.0,Completed,359.0,0.0
373651,2017-07-06 13:03:42,27.98,Completed,22.99,5.0
373654,2017-07-06 21:22:25,91.94,Completed,86.95,5.0
373655,2017-07-06 13:10:54,62.99,Completed,56.0,7.0
373661,2017-07-06 13:25:06,14.98,Completed,10.99,4.0
373662,2017-07-10 12:10:29,561.99,Completed,561.99,0.0
373664,2017-07-06 13:56:15,148.98,Completed,143.99,5.0
373667,2017-07-06 13:58:19,176.97,Completed,169.98,7.0
373674,2017-07-06 13:46:34,909.0,Place Order,909.0,0.0
373677,2017-07-06 16:35:47,216.96,Completed,209.96999999999997,7.0
373678,2017-07-06 13:56:41,86.98,Completed,79.99,7.0
373679,2017-07-06 14:05:18,469.0,Completed,469.0,0.0
373680,2017-07-06 14:02:59,34.97,Completed,29.98,5.0
373681,2017-07-06 14:06:06,499.0,Completed,499.0,0.0
373687,2017-07-31 09:44:26,37.96,Completed,30.97,7.0
373689,2017-07-06 14:19:15,172.99,Place Order,169.0,4.0
373690,2017-07-06 14:27:21,116.98,Completed,109.99,7.0
373691,2017-07-06 14:44:57,188.97,Completed,181.98,7.0
373692,2017-07-06 14:41:14,63.98,Completed,59.99,4.0
373700,2017-07-06 15:02:20,240.11,Completed,236.12,4.0
373701,2017-07-13 10:26:36,467.96,Completed,467.96000000000004,-0.0
373702,2017-07-06 15:01:33,116.99,Completed,112.0,5.0
373703,2017-07-06 14:51:10,30.96,Completed,26.97,4.0
373707,2017-07-06 15:09:29,43.98,Completed,39.99,4.0
373708,2017-07-06 15:15:53,70.47,Completed,63.48,7.0
373709,2017-07-06 15:16:09,378.98,Completed,378.98,0.0
373717,2017-07-06 15:55:49,29.98,Completed,22.99,7.0
373718,2017-07-06 15:49:48,184.98,Completed,180.99,4.0
373720,2017-07-06 15:53:59,34.98,Completed,29.99,5.0
373724,2017-07-06 15:54:08,307.98,Place Order,307.98,0.0
373725,2017-07-06 15:55:14,16.98,Place Order,12.99,4.0
373732,2017-07-06 16:21:24,69.98,Completed,64.99,5.0
373735,2017-07-06 16:24:03,61.97,Completed,57.980000000000004,4.0
373742,2017-07-06 16:46:40,651.97,Completed,651.97,0.0
373743,2017-07-06 16:37:13,96.98,Completed,91.99,5.0
373745,2017-07-06 16:38:21,144.98,Place Order,139.99,5.0
373750,2017-07-06 17:00:13,93.98,Completed,86.99,7.0
373751,2017-07-09 23:36:30,141.01,Completed,141.02,-0.0
373758,2017-07-07 15:38:40,908.09,Completed,908.09,0.0
373761,2017-07-06 17:02:53,33.98,Completed,29.99,4.0
373765,2017-07-06 17:08:48,27.98,Completed,22.99,5.0
373766,2017-07-10 16:38:33,31.97,Completed,31.97,0.0
373769,2017-07-06 17:12:52,41.98,Place Order,34.99,7.0
373770,2017-07-06 17:57:08,274.97,Completed,269.98,5.0
373773,2017-07-06 17:25:19,16.98,Completed,12.99,4.0
373777,2017-07-06 17:33:51,31.98,Completed,24.99,7.0
373778,2017-07-06 17:31:23,43.98,Place Order,39.99,4.0
373779,2017-07-06 17:32:12,909.0,Place Order,909.0,0.0
373783,2017-07-06 17:41:34,142.98,Completed,138.99,4.0
373786,2017-07-06 17:43:15,38.98,Completed,34.99,4.0
373787,2017-07-06 17:42:05,155.98,Completed,151.99,4.0
373791,2017-07-06 17:51:16,105.97,Completed,101.98,4.0
373798,2017-07-06 18:14:59,345.0,Completed,345.0,0.0
373803,2017-07-06 18:18:54,84.98,Completed,79.99,5.0
373805,2017-07-06 19:09:43,359.0,Completed,359.0,0.0
373806,2017-07-06 18:26:06,216.98,Completed,209.99,7.0
373808,2017-07-12 18:48:30,336.98,Completed,329.99,7.0
373809,2017-07-06 18:23:07,9.99,Place Order,9.99,0.0
373813,2017-07-06 18:38:14,61.98,Completed,56.99,5.0
373814,2017-07-06 18:38:32,27.98,Completed,22.99,5.0
373822,2017-07-06 19:04:43,1897.96,Completed,1897.96,0.0
373827,2017-07-06 19:08:26,469.0,Completed,469.0,0.0
373832,2017-07-06 19:16:07,469.0,Completed,469.0,0.0
373833,2017-07-06 19:18:34,106.98,Completed,99.99,7.0
373834,2017-07-10 14:41:12,89.99,Completed,89.99,0.0
373835,2017-07-06 19:19:37,368.0,Completed,368.0,0.0
373837,2017-07-06 19:39:36,26.98,Completed,22.99,4.0
373840,2017-07-06 19:54:12,56.98,Completed,49.99,7.0
373841,2017-07-06 19:48:43,11.98,Completed,7.99,4.0
373843,2017-07-06 19:55:12,362.97,Completed,355.98,7.0
373848,2017-07-06 20:13:55,70.97,Completed,66.98,4.0
373853,2017-07-10 12:57:35,274.96,Completed,270.96999999999997,4.0
373857,2017-07-06 20:48:10,13.98,Completed,8.99,5.0
373858,2017-07-06 20:46:37,113.98,Place Order,109.99,4.0
373859,2017-07-06 20:54:19,125.97,Completed,118.98,7.0
373860,2017-07-06 23:49:12,35.97,Completed,30.979999999999997,5.0
373861,2017-07-06 23:01:47,277.98,Completed,273.99,4.0
373865,2017-07-06 21:48:07,769.0,Place Order,769.0,0.0
373879,2017-07-07 01:00:27,97.47,Completed,93.47999999999999,4.0
373880,2017-07-06 22:32:24,69.98,Completed,64.99,5.0
373881,2018-01-29 00:50:59,392.99,Completed,386.0,7.0
373887,2017-07-06 23:02:44,359.0,Completed,359.0,0.0
373888,2017-07-06 23:21:49,193.96,Completed,186.97,7.0
373893,2017-07-06 23:23:53,43.98,Place Order,39.99,4.0
373895,2017-07-06 23:47:47,57.48,Completed,52.49,5.0
373899,2017-07-07 00:00:59,455.0,Place Order,455.0,0.0
373900,2017-07-07 01:36:16,80.94,Completed,73.94999999999999,7.0
373901,2017-07-07 00:04:24,887.99,Place Order,887.99,0.0
373902,2017-07-07 00:10:46,36.89,Place Order,29.9,7.0
373903,2017-07-07 00:13:07,113.98,Place Order,109.99,4.0
373905,2017-07-07 00:21:23,23.99,Place Order,23.99,0.0
373916,2017-07-07 04:58:29,180.46,Completed,173.47,7.0
373924,2017-07-07 01:43:54,26.98,Completed,22.99,4.0
373925,2017-07-07 01:48:01,214.98,Completed,207.99,7.0
373930,2017-07-11 10:43:49,39.98,Completed,34.99,5.0
373932,2017-07-07 03:34:21,18.98,Completed,14.99,4.0
373933,2017-07-07 03:42:24,102.36,Completed,97.37,5.0
373934,2017-07-07 03:28:48,30.98,Completed,23.99,7.0
373938,2017-07-07 04:32:40,79.99,Place Order,79.99,0.0
373940,2017-07-07 05:16:10,37.99,Completed,34.0,4.0
373943,2017-07-07 08:45:56,156.98,Completed,151.99,5.0
373947,2017-07-13 07:31:58,43.98,Completed,36.99,7.0
373948,2017-07-07 07:43:56,49.97,Completed,45.98,4.0
373952,2017-07-07 12:46:04,411.99,Completed,411.99,0.0
373953,2017-07-07 08:14:32,12.98,Place Order,8.99,4.0
373958,2017-07-07 08:48:42,40.98,Completed,35.99,5.0
373964,2017-07-07 08:42:58,84.99,Place Order,84.99,0.0
373965,2017-07-07 08:54:11,54.48,Completed,49.49,5.0
373967,2017-07-07 09:10:47,119.96,Completed,114.97,5.0
373972,2017-07-07 08:55:01,39.98,Completed,35.99,4.0
373973,2017-07-07 11:13:28,78.97,Completed,71.98,7.0
373974,2017-07-07 08:57:35,76.95,Completed,72.96,4.0
373975,2017-07-07 08:57:21,103.98,Completed,98.99,5.0
373976,2017-07-07 08:57:22,42.98,Completed,35.99,7.0
373977,2017-07-07 09:04:49,40.98,Completed,35.99,5.0
373981,2017-07-07 08:58:34,25.67,Place Order,18.68,7.0
373984,2017-07-07 09:12:12,69.96,Completed,65.97,4.0
373989,2017-07-07 09:10:25,26.98,Completed,22.99,4.0
373990,2017-07-07 09:06:35,23.98,Place Order,18.99,5.0
373992,2017-07-07 09:19:31,83.98,Completed,79.99,4.0
373993,2017-07-07 09:11:09,40.98,Completed,35.99,5.0
373994,2017-07-07 09:10:54,39.98,Completed,35.99,4.0
374000,2017-07-07 09:18:09,40.98,Completed,35.99,5.0
374001,2017-07-07 11:42:31,39.98,Completed,35.99,4.0
374003,2017-07-07 09:19:53,109.98,Completed,104.99,5.0
374007,2017-07-07 09:24:22,39.98,Completed,35.99,4.0
374008,2017-07-07 14:02:27,531.99,Completed,531.99,0.0
374009,2017-07-07 09:29:37,39.98,Completed,35.99,4.0
374010,2017-07-07 10:26:03,99.48,Completed,95.49,4.0
374011,2017-07-07 09:25:13,26.98,Completed,22.99,4.0
374017,2017-07-07 09:46:25,40.98,Completed,35.99,5.0
374028,2017-07-07 10:08:48,106.97,Completed,99.97999999999999,7.0
374031,2017-07-07 09:45:39,39.98,Completed,35.99,4.0
374032,2017-07-07 09:56:44,40.98,Completed,35.99,5.0
374033,2017-07-07 09:47:16,120.97,Completed,115.97999999999999,5.0
374039,2017-07-07 09:56:45,83.98,Completed,79.99,4.0
374040,2017-07-07 10:09:21,84.98,Completed,79.99,5.0
374042,2017-07-07 09:58:49,76.97,Completed,71.98,5.0
374045,2017-07-07 09:58:02,59.99,Place Order,59.99,0.0
374046,2017-07-07 10:08:36,40.98,Completed,35.99,5.0
374047,2017-07-07 10:05:49,40.98,Completed,35.99,5.0
374050,2017-07-07 10:17:46,96.96,Completed,92.97,4.0
374051,2017-07-07 10:12:11,365.99,Completed,359.0,7.0
374059,2017-07-07 10:20:56,368.0,Completed,368.0,0.0
374061,2017-07-07 10:22:16,54.99,Completed,54.99,0.0
374064,2017-07-07 10:23:17,40.98,Completed,35.99,5.0
374066,2017-07-07 10:24:49,39.98,Completed,35.99,4.0
374067,2017-07-07 10:29:24,144.97,Completed,139.98,5.0
374069,2017-07-07 10:52:02,156.96,Completed,151.97,5.0
374071,2017-07-07 10:36:37,29.97,Completed,25.98,4.0
374075,2017-07-07 10:33:00,39.98,Completed,35.99,4.0
374078,2017-07-07 11:10:01,40.98,Completed,35.99,5.0
374082,2017-07-07 11:29:26,120.97,Completed,115.97999999999999,5.0
374087,2017-07-07 10:49:28,39.98,Completed,35.99,4.0
374089,2017-07-07 10:52:21,39.98,Completed,35.99,4.0
374090,2017-07-07 11:46:00,147.98,Completed,140.99,7.0
374091,2017-07-07 10:46:41,38.99,Place Order,34.0,5.0
374092,2017-07-07 11:09:01,39.98,Completed,35.99,4.0
374094,2017-07-07 10:58:44,187.94,Completed,187.94,0.0
374098,2017-07-07 11:02:39,39.98,Completed,35.99,4.0
374099,2017-07-07 11:01:30,155.97,Completed,148.98,7.0
374103,2017-07-07 11:05:49,133.98,Completed,129.99,4.0
374105,2017-07-07 11:11:51,84.98,Completed,79.99,5.0
374107,2017-07-07 11:05:43,40.98,Completed,35.99,5.0
374112,2017-07-07 11:12:50,40.98,Completed,35.99,5.0
374113,2017-07-07 11:16:51,40.98,Completed,35.99,5.0
374114,2017-07-07 11:20:21,179.99,Completed,175.0,5.0
374117,2017-07-07 11:21:30,75.97,Completed,71.98,4.0
374118,2017-07-07 11:24:56,943.0,Completed,943.0,0.0
